location,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Relative Humidity,Sunshine Duration
unit,°F,mm,%,min
level,2 m elevation corrected,sfc,2 m,sfc
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Sunshine Duration
20091013T2200,44.07844,0.0,73.22187,0.0
20091013T2300,42.38644,0.0,78.59938,0.0
20091014T0000,41.52244,0.0,80.750175,0.0
20091014T0100,41.03644,0.0,80.76645,0.0
20091014T0200,39.50644,0.0,84.630455,0.0
20091014T0300,39.848442,0.0,85.510956,0.0
20091014T0400,39.65044,0.0,88.17569,0.0
20091014T0500,38.78644,0.0,91.27804,0.0
20091014T0600,39.09244,0.0,92.14428,0.0
20091014T0700,38.89444,0.0,91.41378,9.148149
20091014T0800,39.992443,0.0,87.19191,44.242424
20091014T0900,42.278442,0.1,78.533005,43.636364
20091014T1000,44.618443,0.0,68.20061,36.36364
20091014T1100,46.58044,0.0,62.11191,38.78788
20091014T1200,47.33644,0.0,54.39593,22.424244
20091014T1300,48.43444,0.0,49.357353,14.545455
20091014T1400,48.81244,0.0,46.690174,12.121214
20091014T1500,48.110443,0.0,47.199467,15.757578
20091014T1600,47.28244,0.0,48.481472,18.18182
20091014T1700,45.12244,0.0,52.471653,33.939392
20091014T1800,42.44044,0.0,58.553463,35.97559
20091014T1900,40.10044,0.0,63.17889,0.0
20091014T2000,38.76844,0.0,65.09286,0.0
20091014T2100,37.63444,0.0,67.25841,0.0
20091014T2200,36.320442,0.0,70.48106,0.0
20091014T2300,34.304443,0.0,76.84046,0.0
20091015T0000,33.728443,0.0,78.51998,0.0
20091015T0100,32.55844,0.0,80.42632,0.0
20091015T0200,32.52244,0.0,79.52537,0.0
20091015T0300,31.712442,0.0,80.77141,0.0
20091015T0400,31.388441,0.0,81.35054,0.0
20091015T0500,30.326443,0.0,83.36368,0.0
20091015T0600,29.192442,0.0,85.50031,0.0
20091015T0700,28.688442,0.0,87.28857,9.835353
20091015T0800,33.38644,0.0,81.28488,41.81818
20091015T0900,36.860443,0.0,74.85948,12.727271
20091015T1000,40.22644,0.0,63.149696,18.18182
20091015T1100,41.90044,0.0,53.37763,18.78788
20091015T1200,42.99844,0.0,48.67965,9.090908
20091015T1300,43.736443,0.0,46.64215,11.515152
20091015T1400,43.82644,0.0,46.41094,9.696969
20091015T1500,44.00644,0.0,45.192417,19.999998
20091015T1600,43.88044,0.0,45.445904,26.060608
20091015T1700,42.854443,0.0,47.38329,23.030302
20091015T1800,39.146442,0.0,58.142075,19.628786
20091015T1900,36.320442,0.0,68.45648,0.0
20091015T2000,35.438442,0.0,72.455574,0.0
20091015T2100,34.88044,0.0,75.033394,0.0
20091015T2200,34.214443,0.0,78.27573,0.0
20091015T2300,34.44844,0.0,77.37225,0.0
20091016T0000,35.63644,0.0,74.00679,0.0
20091016T0100,34.952442,0.0,78.406364,0.0
20091016T0200,35.20444,0.0,78.14094,0.0
20091016T0300,36.158443,0.0,75.73109,0.0
20091016T0400,35.42044,0.0,77.35579,0.0
20091016T0500,34.556442,0.0,80.31017,0.0
20091016T0600,33.96244,0.0,81.33562,0.0
20091016T0700,32.72044,0.0,85.2516,6.5754213
20091016T0800,35.744442,0.0,79.006905,32.121212
20091016T0900,39.50644,0.0,68.25429,28.48485
20091016T1000,42.56644,0.0,60.286873,5.454544
20091016T1100,44.834442,0.0,55.379253,12.121214
20091016T1200,46.526443,0.0,51.541637,10.30303
20091016T1300,47.354443,0.0,47.60172,1.8181801
20091016T1400,46.85044,0.0,50.27639,3.0303025
20091016T1500,45.87844,0.1,57.82564,0.0
20091016T1600,44.67244,0.2,69.197586,0.0
20091016T1700,43.71844,0.3,80.42067,0.0
20091016T1800,43.70044,0.4,85.348206,0.0
20091016T1900,43.68244,0.5,88.15783,0.0
20091016T2000,43.82644,0.3,87.11842,0.0
20091016T2100,43.50244,0.1,90.46914,0.0
20091016T2200,42.53044,0.2,89.72419,0.0
20091016T2300,42.69244,0.4,91.97012,0.0
20091017T0000,42.87244,0.0,90.566444,0.0
20091017T0100,43.10644,0.0,89.5642,0.0
20091017T0200,43.28644,0.0,89.070885,0.0
20091017T0300,43.736443,0.2,87.05166,0.0
20091017T0400,43.466442,0.3,86.79009,0.0
20091017T0500,43.610443,0.4,86.37183,0.0
20091017T0600,43.610443,0.4,86.92141,0.0
20091017T0700,43.556442,0.4,87.53247,0.09663309
20091017T0800,43.70044,0.3,87.849434,0.0
20091017T0900,44.07844,0.4,88.73872,6.666666
20091017T1000,44.744442,0.3,87.112724,18.18182
20091017T1100,46.14844,0.2,84.08975,36.36364
20091017T1200,47.46244,0.1,77.79556,36.36364
20091017T1300,48.57844,0.1,71.50957,30.90909
20091017T1400,48.74044,0.2,65.0501,27.878788
20091017T1500,46.346443,1.3,68.90551,9.090908
20091017T1600,44.87044,0.4,72.94257,15.151516
20091017T1700,43.97044,0.2,78.96981,35.151512
20091017T1800,41.16244,0.1,86.52151,25.083334
20091017T1900,40.44244,0.0,89.935844,0.0
20091017T2000,40.19044,0.1,91.34261,0.0
20091017T2100,39.48844,0.0,90.14412,0.0
20091017T2200,39.938442,0.0,89.65369,0.0
20091017T2300,40.820442,0.0,89.000786,0.0
20091018T0000,40.22644,0.0,89.73272,0.0
20091018T0100,39.95644,0.0,91.72294,0.0
20091018T0200,39.39844,0.0,93.48018,0.0
20091018T0300,38.82244,0.0,93.458786,0.0
20091018T0400,38.264442,0.0,94.176094,0.0
20091018T0500,38.42644,0.0,94.789116,0.0
20091018T0600,38.966442,0.0,93.79809,0.0
20091018T0700,39.416443,0.0,92.94975,0.0
20091018T0800,39.92044,0.1,93.23407,0.0
20091018T0900,40.514442,0.1,93.91926,0.0
20091018T1000,41.25244,0.1,94.21006,0.0
20091018T1100,42.944443,0.1,93.21455,6.060605
20091018T1200,44.528442,0.1,84.626495,6.060605
20091018T1300,45.53644,0.0,75.874664,19.999998
20091018T1400,46.112442,0.0,70.21982,33.939392
20091018T1500,46.742443,0.0,65.254364,37.57576
20091018T1600,46.040443,0.0,64.78716,46.060608
20091018T1700,44.85244,0.0,68.574684,47.878788
20091018T1800,42.06244,0.0,77.00392,30.383839
20091018T1900,39.848442,0.0,84.04861,0.0
20091018T2000,37.832443,0.0,89.026405,0.0
20091018T2100,36.03244,0.0,92.077,0.0
20091018T2200,34.484444,0.0,92.54565,0.0
20091018T2300,35.38444,0.0,93.86955,0.0
20091019T0000,33.584442,0.0,94.83499,0.0
20091019T0100,33.44044,0.0,95.1076,0.0
20091019T0200,32.16244,0.0,96.47116,0.0
20091019T0300,32.10844,0.0,94.71434,0.0
20091019T0400,31.766441,0.0,93.59204,0.0
20091019T0500,31.514442,0.0,93.44375,0.0
20091019T0600,31.424442,0.0,93.23315,0.0
20091019T0700,29.696442,0.0,95.68803,2.7402356
20091019T0800,33.152443,0.0,94.12871,17.575756
20091019T0900,36.51844,0.0,87.541824,6.060605
20091019T1000,39.12844,0.0,80.48403,1.8181801
20091019T1100,41.000443,0.0,77.456665,18.18182
20091019T1200,43.48444,0.0,69.65484,19.393942
20091019T1300,46.09444,0.0,63.085888,33.333336
20091019T1400,47.73244,0.0,58.396847,41.21212
20091019T1500,48.99244,0.0,54.29602,42.424244
20091019T1600,48.39844,0.0,56.088905,47.272724
20091019T1700,46.472443,0.0,61.381752,53.939396
20091019T1800,45.806442,0.0,61.020817,32.153873
20091019T1900,40.46044,0.0,74.42805,0.0
20091019T2000,38.714443,0.0,79.63256,0.0
20091019T2100,37.778442,0.0,82.0221,0.0
20091019T2200,36.64444,0.0,83.866844,0.0
20091019T2300,35.672443,0.0,84.53214,0.0
20091020T0000,34.14244,0.0,87.45467,0.0
20091020T0100,33.368443,0.0,88.311554,0.0
20091020T0200,32.612442,0.0,89.57903,0.0
20091020T0300,32.054443,0.0,89.481,0.0
20091020T0400,31.388441,0.0,91.59071,0.0
20091020T0500,31.244442,0.0,91.38022,0.0
20091020T0600,30.920443,0.0,91.83992,0.0
20091020T0700,30.740442,0.0,91.55879,3.2772727
20091020T0800,33.08044,0.0,89.60547,24.848484
20091020T0900,37.112442,0.0,82.7483,43.454544
20091020T1000,41.59444,0.0,74.549835,43.636364
20091020T1100,44.47444,0.0,71.39825,43.454544
20091020T1200,48.02044,0.0,63.621574,43.090904
20091020T1300,51.29644,0.0,58.04006,43.272728
20091020T1400,53.29444,0.0,53.982746,43.272728
20091020T1500,54.15844,0.0,52.707436,42.181816
20091020T1600,53.54644,0.0,55.30555,42.0
20091020T1700,52.610443,0.0,57.003113,42.424244
20091020T1800,49.71244,0.0,64.94602,27.091413
20091020T1900,46.79644,0.0,72.0715,0.0
20091020T2000,44.96044,0.0,77.450455,0.0
20091020T2100,45.104443,0.0,76.26367,0.0
20091020T2200,43.59244,0.0,79.556305,0.0
20091020T2300,41.59444,0.0,84.659256,0.0
20091021T0000,41.55844,0.0,84.77753,0.0
20091021T0100,42.31444,0.0,82.861916,0.0
20091021T0200,42.944443,0.0,81.04432,0.0
20091021T0300,43.26844,0.0,80.95619,0.0
20091021T0400,43.070442,0.0,80.536934,0.0
20091021T0500,43.17844,0.0,80.71844,0.0
20091021T0600,43.610443,0.0,78.768524,0.0
20091021T0700,43.14244,0.0,80.48575,1.4814814
20091021T0800,43.34044,0.0,81.42407,13.333332
20091021T0900,46.49044,0.0,74.37474,52.121212
20091021T1000,49.64044,0.0,68.2343,53.454544
20091021T1100,52.250443,0.0,63.421307,32.121212
20091021T1200,54.050438,0.0,59.351334,6.666666
20091021T1300,54.986443,0.0,58.449703,0.6060612
20091021T1400,56.33644,0.0,55.721558,0.0
20091021T1500,57.21844,0.0,54.960037,16.363636
20091021T1600,57.61444,0.0,55.87097,43.090904
20091021T1700,55.18444,0.0,65.6014,2.4242413
20091021T1800,51.78244,0.0,73.32646,3.5685184
20091021T1900,51.04444,0.0,76.20322,0.0
20091021T2000,49.10044,0.2,79.81121,0.0
20091021T2100,49.24444,0.0,79.823456,0.0
20091021T2200,48.902443,0.0,80.74195,0.0
20091021T2300,48.38044,0.0,89.02637,0.0
20091022T0000,47.89444,0.0,91.045815,0.0
20091022T0100,47.624443,0.0,91.97803,0.0
20091022T0200,47.192444,0.1,93.49183,0.0
20091022T0300,46.97644,0.2,93.54898,0.0
20091022T0400,47.03044,0.0,92.90937,0.0
20091022T0500,46.382442,0.0,93.98174,0.0
20091022T0600,45.374443,0.0,94.210236,0.0
20091022T0700,45.21244,0.0,94.00958,0.4377105
20091022T0800,46.02244,0.2,92.616516,7.878789
20091022T0900,48.83044,0.0,88.31863,3.0303025
20091022T1000,50.75644,0.0,86.39427,18.78788
20091022T1100,52.05244,0.0,87.65239,19.393942
20091022T1200,53.834442,0.3,83.027306,18.18182
20091022T1300,54.914444,0.4,80.89154,17.575756
20091022T1400,56.03044,0.3,80.11164,44.242424
20091022T1500,57.578438,0.0,77.28102,42.424244
20091022T1600,58.19044,0.0,74.232864,46.060608
20091022T1700,54.82444,0.0,81.54287,44.242424
20091022T1800,52.57444,0.0,87.38484,24.818182
20091022T1900,49.11844,0.0,91.72242,0.0
20091022T2000,47.58844,0.0,92.42009,0.0
20091022T2100,46.58044,0.0,92.893234,0.0
20091022T2200,45.986443,0.0,92.29533,0.0
20091022T2300,45.30244,0.0,92.39686,0.0
20091023T0000,43.610443,0.0,93.17349,0.0
20091023T0100,43.66444,0.0,92.139145,0.0
20091023T0200,43.862442,0.0,91.82567,0.0
20091023T0300,44.94244,0.0,91.23317,0.0
20091023T0400,46.97644,0.0,89.0774,0.0
20091023T0500,46.652443,0.0,92.576096,0.0
20091023T0600,47.444443,0.0,93.95041,0.0
20091023T0700,47.91244,0.3,94.28705,0.0
20091023T0800,49.22644,0.6,92.291664,0.0
20091023T0900,49.42444,0.8,92.86661,0.0
20091023T1000,49.208443,0.9,95.551,0.0
20091023T1100,50.99044,0.7,96.302986,0.0
20091023T1200,52.16044,0.5,94.53418,0.0
20091023T1300,52.44844,0.5,91.727554,0.0
20091023T1400,52.57444,0.5,91.11738,4.8484864
20091023T1500,52.93444,0.3,89.01104,14.545455
20091023T1600,52.88044,0.2,89.368965,16.363636
20091023T1700,52.124443,0.0,91.40666,17.575756
20091023T1800,50.43244,0.0,93.53295,12.71111
20091023T1900,48.74044,0.0,94.89154,0.0
20091023T2000,48.48844,0.0,94.949554,0.0
20091023T2100,48.09244,0.0,94.55054,0.0
20091023T2200,47.15644,0.0,95.30522,0.0
20091023T2300,47.30044,0.0,95.8327,0.0
20091024T0000,45.860443,0.0,96.32831,0.0
20091024T0100,45.068443,0.0,96.978874,0.0
20091024T0200,42.71044,0.0,97.20307,0.0
20091024T0300,42.368443,0.0,98.42652,0.0
20091024T0400,41.82844,0.0,97.52695,0.0
20091024T0500,40.67644,0.0,97.9873,0.0
20091024T0600,41.07244,0.0,97.4444,0.0
20091024T0700,41.72044,0.0,96.77551,0.0
20091024T0800,42.71044,0.0,97.338875,0.0
20091024T0900,44.69044,0.0,96.77041,0.0
20091024T1000,47.33644,0.0,94.918686,0.0
20091024T1100,49.22644,0.0,92.7332,0.0
20091024T1200,51.60244,0.0,88.76473,1.8181801
20091024T1300,54.17644,0.0,81.769745,25.454548
20091024T1400,55.54444,0.0,77.72657,42.0
20091024T1500,55.70644,0.0,75.66221,26.060608
20091024T1600,54.986443,0.0,78.15254,4.242425
20091024T1700,52.556442,0.0,86.559814,7.2727275
20091024T1800,51.54844,0.0,88.461494,2.1723912
20091024T1900,52.10644,0.0,86.76854,0.0
20091024T2000,51.60244,0.0,88.76473,0.0
20091024T2100,51.692444,0.1,89.31215,0.0
20091024T2200,51.83644,0.0,90.047066,0.0
20091024T2300,52.62844,0.0,89.8402,0.0
20091025T0000,52.88044,0.0,89.24864,0.0
20091025T0100,52.772438,0.0,89.30364,0.0
20091025T0200,53.042442,0.0,88.71704,0.0
20091025T0300,53.00644,0.0,88.17867,0.0
20091025T0400,53.24044,0.0,86.83383,0.0
20091025T0500,52.736443,0.0,86.80492,0.0
20091025T0600,52.89844,0.0,87.28476,0.0
20091025T0700,53.20444,0.2,88.78486,0.0
20091025T0800,53.888443,0.2,90.19888,0.0
20091025T0900,54.59044,0.0,91.86902,0.0
20091025T1000,55.67044,0.0,93.62852,1.2121224
20091025T1100,56.82244,0.1,93.04673,6.666666
20091025T1200,58.29844,0.2,88.970535,7.878789
20091025T1300,59.05444,0.1,86.3558,3.6363637
20091025T1400,59.91844,0.0,81.43535,1.8181801
20091025T1500,59.99044,0.0,78.94765,3.0303025
20091025T1600,59.64844,0.0,78.605576,8.48485
20091025T1700,56.94844,0.0,86.75274,12.121214
20091025T1800,56.69644,0.0,83.89758,3.5565665
20091025T1900,54.69844,0.0,88.502365,0.0
20091025T2000,54.69844,0.1,88.56159,0.0
20091025T2100,53.02444,0.0,92.98804,0.0
20091025T2200,50.90044,0.0,97.016975,0.0
20091025T2300,51.54844,0.0,97.288284,0.0
20091026T0000,50.95444,0.0,97.14848,0.0
20091026T0100,50.108444,0.0,97.39745,0.0
20091026T0200,50.03644,0.0,97.52797,0.0
20091026T0300,50.19844,0.0,97.59615,0.0
20091026T0400,50.486443,0.0,97.27199,0.0
20091026T0500,51.13444,0.0,95.98233,0.0
20091026T0600,51.33244,0.0,95.79298,0.0
20091026T0700,51.35044,0.0,94.448814,0.0
20091026T0800,51.49444,0.1,94.26214,9.64478
20091026T0900,53.07844,0.0,91.81303,11.515152
20091026T1000,54.69844,0.0,84.10207,8.48485
20091026T1100,56.138443,0.0,75.90886,18.78788
20091026T1200,56.96644,0.0,67.79224,12.121214
20091026T1300,57.63244,0.0,62.34184,3.0303025
20091026T1400,58.334442,0.0,58.598946,23.636362
20091026T1500,58.028442,0.0,57.66929,26.060608
20091026T1600,57.776443,0.0,57.914112,35.151512
20091026T1700,54.28444,0.0,71.64361,26.060608
20091026T1800,53.528442,0.0,69.03435,13.955387
20091026T1900,51.278442,0.0,73.426155,0.0
20091026T2000,49.42444,0.0,77.97622,0.0
20091026T2100,48.81244,0.0,79.897675,0.0
20091026T2200,47.53444,0.0,82.33404,0.0
20091026T2300,46.23844,0.0,84.62658,0.0
20091027T0000,45.320442,0.0,84.6816,0.0
20091027T0100,43.62844,0.0,85.16276,0.0
20091027T0200,43.17844,0.0,86.03976,0.0
20091027T0300,42.90844,0.0,84.45233,0.0
20091027T0400,41.486443,0.0,86.91257,0.0
20091027T0500,40.44244,0.0,89.552444,0.0
20091027T0600,39.452442,0.0,90.65913,0.0
20091027T0700,38.750443,0.0,91.93208,0.0
20091027T0800,41.306442,0.0,89.343796,43.236362
20091027T0900,45.77044,0.0,83.183716,54.545452
20091027T1000,50.14444,0.0,75.16917,53.939396
20091027T1100,53.97844,0.0,69.039246,54.545452
20091027T1200,57.43444,0.0,62.703247,57.575756
20091027T1300,59.540443,0.0,57.48696,60.0
20091027T1400,60.35044,0.0,55.537422,56.18182
20091027T1500,60.764442,0.0,55.712887,55.636364
20091027T1600,60.098442,0.0,58.725292,59.393936
20091027T1700,58.46044,0.0,60.050404,54.727272
20091027T1800,53.888443,0.0,71.40335,16.45202
20091027T1900,48.86644,0.0,81.24477,0.0
20091027T2000,45.46444,0.0,87.521805,0.0
20091027T2100,44.618443,0.0,88.95433,0.0
20091027T2200,42.96244,0.0,90.95352,0.0
20091027T2300,43.430443,0.0,89.07854,0.0
20091028T0000,42.13444,0.0,88.82043,0.0
20091028T0100,41.57644,0.0,88.91578,0.0
20091028T0200,41.216442,0.0,89.40246,0.0
20091028T0300,39.83044,0.0,90.419136,0.0
20091028T0400,39.452442,0.0,90.91852,0.0
20091028T0500,39.03844,0.0,91.879,0.0
20091028T0600,39.02044,0.0,93.59958,0.0
20091028T0700,39.03844,0.0,95.68967,0.0
20091028T0800,40.31644,0.0,95.9956,17.1798
20091028T0900,43.17844,0.0,93.4844,44.18182
20091028T1000,47.01244,0.0,85.33019,44.363636
20091028T1100,50.720444,0.0,76.11916,42.727272
20091028T1200,53.85244,0.0,69.69584,43.090904
20091028T1300,56.60644,0.0,64.79117,42.727272
20091028T1400,58.78444,0.0,60.094975,42.181816
20091028T1500,59.88244,0.0,58.01299,42.363636
20091028T1600,59.45044,0.0,56.646496,44.909092
20091028T1700,55.99444,0.0,67.53692,50.0
20091028T1800,48.34444,0.0,85.53553,14.679091
20091028T1900,46.32844,0.0,89.41539,0.0
20091028T2000,45.986443,0.0,90.27128,0.0
20091028T2100,44.924442,0.0,92.06154,0.0
20091028T2200,44.87044,0.0,90.72294,0.0
20091028T2300,43.71844,0.0,89.03127,0.0
20091029T0000,43.08844,0.0,89.31149,0.0
20091029T0100,42.62044,0.0,89.161026,0.0
20091029T0200,42.04444,0.0,89.256454,0.0
20091029T0300,41.43244,0.0,89.66781,0.0
20091029T0400,40.874443,0.0,90.72767,0.0
20091029T0500,40.19044,0.0,90.63031,0.0
20091029T0600,40.94644,0.0,88.31388,0.0
20091029T0700,40.53244,0.0,88.41605,0.0
20091029T0800,42.332443,0.0,87.33571,38.65924
20091029T0900,46.25644,0.0,82.35047,46.181816
20091029T1000,49.29844,0.0,77.802155,51.454544
20091029T1100,52.68244,0.0,69.94808,56.727272
20091029T1200,55.38244,0.0,65.39981,56.363636
20091029T1300,57.32644,0.0,63.777435,58.18182
20091029T1400,59.03644,0.0,61.213085,59.81818
20091029T1500,59.36044,0.0,62.61275,60.0
20091029T1600,57.92044,0.0,65.94235,59.393936
20091029T1700,51.74644,0.0,83.73011,60.0
20091029T1800,47.066444,0.0,91.51346,18.093601
20091029T1900,45.28444,0.0,94.338,0.0
20091029T2000,43.98844,0.0,96.35361,0.0
20091029T2100,42.584442,0.0,97.4045,0.0
20091029T2200,42.008442,0.0,97.05332,0.0
20091029T2300,41.37844,0.0,96.4964,0.0
20091030T0000,40.74844,0.0,96.27788,0.0
20091030T0100,40.49644,0.0,95.45917,0.0
20091030T0200,41.32444,0.0,94.545105,0.0
20091030T0300,41.396442,0.0,94.88098,0.0
20091030T0400,42.944443,0.0,93.73845,0.0
20091030T0500,42.944443,0.0,93.935585,0.0
20091030T0600,43.26844,0.0,93.61845,0.0
20091030T0700,43.80844,0.0,93.89863,0.0
20091030T0800,44.63644,0.0,92.04991,30.890234
20091030T0900,46.382442,0.0,88.49231,39.39394
20091030T1000,47.444443,0.0,83.42359,47.272724
20091030T1100,50.09044,0.0,77.22919,12.727271
20091030T1200,50.234444,0.0,75.75549,36.36364
20091030T1300,51.386444,0.0,72.4242,33.939392
20091030T1400,51.944443,0.0,70.9408,49.090908
20091030T1500,52.64644,0.0,68.93064,56.363636
20091030T1600,52.21444,0.0,71.31687,56.363636
20091030T1700,48.43444,0.0,80.3115,54.545452
20091030T1800,49.17244,0.0,75.22896,14.622895
20091030T1900,47.24644,0.0,80.66162,0.0
20091030T2000,44.42044,0.0,87.46057,0.0
20091030T2100,43.34044,0.0,89.513245,0.0
20091030T2200,43.57444,0.0,90.47255,0.0
20091030T2300,44.744442,0.0,89.3972,0.0
20091031T0000,44.65444,0.0,88.45984,0.0
20091031T0100,44.54644,0.0,88.330124,0.0
20091031T0200,43.610443,0.0,88.83808,0.0
20091031T0300,43.466442,0.0,89.39402,0.0
20091031T0400,43.66444,0.0,89.34152,0.0
20091031T0500,43.08844,0.0,89.815674,0.0
20091031T0600,42.83644,0.0,89.92954,0.0
20091031T0700,43.466442,0.0,89.45684,0.0
20091031T0800,43.23244,0.0,89.50769,25.527273
20091031T0900,44.90644,0.0,86.39317,42.0
20091031T1000,45.554443,0.0,84.460754,36.36364
20091031T1100,48.02044,0.0,79.27494,23.030302
20091031T1200,49.730442,0.0,75.28492,7.878789
20091031T1300,52.30444,0.0,70.24556,5.454544
20091031T1400,53.69044,0.0,68.15039,17.575756
20091031T1500,54.21244,0.0,68.2599,38.78788
20091031T1600,54.050438,0.0,69.14317,50.909096
20091031T1700,52.70044,0.0,70.87808,41.21212
20091031T1800,48.56044,0.0,80.04317,10.27559
20091031T1900,44.924442,0.0,85.911125,0.0
20091031T2000,43.10644,0.0,90.89624,0.0
20091031T2100,42.83644,0.0,91.139786,0.0
20091031T2200,42.17044,0.0,92.532845,0.0
20091031T2300,41.666443,0.0,92.252045,0.0
20091101T0000,40.80244,0.0,92.28172,0.0
20091101T0100,41.180443,0.0,92.493324,0.0
20091101T0200,40.910442,0.0,92.482445,0.0
20091101T0300,41.054443,0.0,92.03118,0.0
20091101T0400,40.94644,0.0,91.24736,0.0
20091101T0500,40.92844,0.0,90.73024,0.0
20091101T0600,40.65844,0.0,90.45986,0.0
20091101T0700,40.424442,0.0,90.51277,0.0
20091101T0800,40.80244,0.0,89.9542,40.077984
20091101T0900,44.06044,0.0,85.25225,50.363636
20091101T1000,47.66044,0.0,80.69593,52.363636
20091101T1100,51.098442,0.0,72.695946,55.272728
20091101T1200,53.942444,0.0,67.475525,42.0
20091101T1300,56.51644,0.0,62.150093,42.363636
20091101T1400,58.31644,0.0,59.043854,42.181816
20091101T1500,58.334442,0.0,60.69887,22.424244
20091101T1600,57.12844,0.0,66.75295,10.30303
20091101T1700,54.03244,0.0,73.56108,0.0
20091101T1800,52.28644,0.0,80.078186,0.27508447
20091101T1900,51.65644,0.0,82.1371,0.0
20091101T2000,52.23244,0.0,79.74547,0.0
20091101T2100,53.096443,0.0,76.242165,0.0
20091101T2200,53.69044,0.3,74.746925,0.0
20091101T2300,51.944443,0.9,83.80098,0.0
20091102T0000,52.01644,0.1,86.64564,0.0
20091102T0100,52.916443,0.7,87.285774,0.0
20091102T0200,53.762444,1.7,88.09936,0.0
20091102T0300,55.022438,2.2,89.23061,0.0
20091102T0400,56.24644,1.8,88.63789,0.0
20091102T0500,56.15644,1.9,90.47606,0.0
20091102T0600,54.986443,1.9,92.43491,0.0
20091102T0700,54.21244,1.6,92.96446,0.0
20091102T0800,53.636444,0.9,90.308876,0.0
20091102T0900,52.84444,1.6,88.94668,1.8181801
20091102T1000,52.484444,1.6,88.15141,1.8181801
20091102T1100,51.71044,1.0,88.23022,12.727271
20091102T1200,50.86444,0.5,88.36585,7.2727275
20091102T1300,50.522438,0.6,86.321175,1.8181801
20091102T1400,48.81244,0.9,87.35172,0.0
20091102T1500,47.048443,0.9,86.46625,0.0
20091102T1600,46.688442,0.5,84.953026,0.0
20091102T1700,46.292442,0.1,85.163605,1.2121224
20091102T1800,45.716442,0.0,84.17682,2.8188553
20091102T1900,44.96044,0.0,86.39656,0.0
20091102T2000,44.618443,0.0,86.67857,0.0
20091102T2100,43.97044,0.0,87.49541,0.0
20091102T2200,44.31244,0.3,86.96443,0.0
20091102T2300,43.736443,0.2,87.35853,0.0
20091103T0000,42.78244,0.0,90.4348,0.0
20091103T0100,42.980442,0.0,90.380684,0.0
20091103T0200,42.53044,0.0,91.769516,0.0
20091103T0300,42.80044,0.0,92.039246,0.0
20091103T0400,43.03444,0.0,91.98434,0.0
20091103T0500,43.70044,0.1,91.24232,0.0
20091103T0600,43.790443,0.0,91.50205,0.0
20091103T0700,43.556442,0.0,92.00588,0.0
20091103T0800,43.52044,0.0,92.5857,4.0060596
20091103T0900,44.81644,0.0,89.776184,7.878789
20091103T1000,46.526443,0.0,82.37135,5.454544
20091103T1100,47.930443,0.0,77.079414,1.2121224
20091103T1200,49.11844,0.0,72.07511,0.0
20091103T1300,50.63044,0.0,67.827896,0.0
20091103T1400,51.008442,0.0,67.1628,0.0
20091103T1500,50.972443,0.0,69.945595,0.0
20091103T1600,50.25244,0.1,76.12664,0.6060612
20091103T1700,49.388443,0.5,83.56385,0.0
20091103T1800,48.95644,0.7,88.56818,0.0
20091103T1900,48.99244,1.0,90.4716,0.0
20091103T2000,49.60444,1.3,91.367226,0.0
20091103T2100,50.540443,0.2,90.72495,0.0
20091103T2200,51.13444,0.2,89.71036,0.0
20091103T2300,51.72844,0.2,89.31388,0.0
20091104T0000,52.32244,0.1,88.32193,0.0
20091104T0100,52.44844,0.2,87.67394,0.0
